Status	Slim	Top_type	Top_Level_Organ_system	Num_Mutations_for_organ_system_top	Top_Level_Cell_type	Num_Mutations_for_cell_type_top	Child_Organ_system	Num_Mutations_for_organ_system_child	Child_Cell_type	Num_Mutations_for_cell_type_child	Original_Cancer_Term	Source	Mutations_in_source	Version_DO_Slim	Action
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,epidermal_nevus,NS,NS,NS	COSMIC	13	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_back,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,epidermal_nevus,seborrhoeic,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	36	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,in_situ_epithelial_neoplasm,actinic_keratosis,NS,NS	COSMIC	28	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,lentigo,NS,NS,NS	COSMIC	5	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,lower_leg,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,seborrhoeic_keratosis,hyperkeratotic,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,other,wart,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,adnexal_tumour,spiradenocylindroma,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,in_situ_epithelial_neoplasm,NS,NS,NS	COSMIC	9	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	18	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,head_neck,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,sole,NS,NS,Overgrowth_syndrome,Proteus_syndrome,cerebriform_connective_tissue_nevus,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	4	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,elbow,NS,NS,malignant_melanoma,nodular,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,abdomen,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,keratosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,sole,NS,NS,Overgrowth_syndrome,Proteus_syndrome,hypertrophy,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_back,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,other,acanthoma_BRAF_inhibitor_related,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,in_situ_epithelial_neoplasm,actinic_keratosis,NS,NS	COSMIC	18	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_leg,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,back,NS,NS,malignant_melanoma,vertical_growth_phase,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,epidermal_nevus,common_soft,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,other,hyperplasia,NS,NS	COSMIC	4	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scrotum,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,chest,NS,NS,other,keratosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,foot,NS,NS,Overgrowth_syndrome,Proteus_syndrome,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,Overgrowth_syndrome,Proteus_syndrome,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,malignant_melanoma,desmoplastic,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,lower_leg,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	10	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,adnexal_tumour,trichoepithelioma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,adnexal_tumour,malignant_adnexal_tumour,eccrine_porocarcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_leg,NS,NS,lentigo,NS,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,epidermal_nevus,linear_verrucous,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,other,woolly_hair_nevus,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,back,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,other,nevus_sebaceous,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,lower_leg,NS,NS,carcinoma,squamous_cell_carcinoma_BRAF_inhibitor_related,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,adnexal_tumour,pilomatricoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,other,lichenoid_keratosis,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,other,wart,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,other,wart,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,chest,NS,NS,epidermal_nevus,linear_verrucous,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,other,keratosis,NS,NS	COSMIC	6	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,forearm,NS,NS,epidermal_nevus,common_soft,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,lentigo,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,epidermal_nevus,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,other,seborrhoeic_keratosis,NS,NS	COSMIC	5	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,elbow,NS,NS,other,wart,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,lentigo,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,epidermal_nevus,NS,NS,NS	COSMIC	11	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,forearm,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scrotum,NS,NS,carcinoma,basosquamous_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,chest,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	19	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,sole,NS,NS,other,wart,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,in_situ_epithelial_neoplasm,actinic_keratosis,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,other,keratosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,adnexal_tumour,trichilemmoma,desmoplastic,NS	COSMIC	17	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,adnexal_tumour,malignant_adnexal_tumour,eccrine_adenocarcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_leg,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,malignant_melanoma,spitzoid,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,axilla,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,in_situ_epithelial_neoplasm,actinic_keratosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,seborrhoeic_keratosis,adenoid,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,scalp,NS,NS,adnexal_tumour,pilomatricoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,mycosis_fungoides-Sezary_syndrome,NS,NS	COSMIC	61	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,foot,NS,NS,Overgrowth_syndrome,Proteus_syndrome,cerebriform_connective_tissue_nevus,NS	COSMIC	23	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,other,nevus_sebaceous,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,epidermal_nevus,common_soft,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,ear,NS,NS,carcinoma,squamous_cell_carcinoma_BRAF_inhibitor_related,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,epidermal_nevus,seborrhoeic,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,in_situ_epithelial_neoplasm,Bowen_disease,NS,NS	COSMIC	8	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	5	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,epidermal_nevus,acrokeratosis_verruciformis_like,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,lower_back,NS,NS,other,nevus_sebaceous,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,Overgrowth_syndrome,Proteus_syndrome,epidermal_nevus,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,adnexal_tumour,pilomatricoma,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,forearm,NS,NS,adnexal_tumour,pilomatricoma,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,carcinoma,squamous_cell_carcinoma_BRAF_inhibitor_related,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,adnexal_tumour,malignant_adnexal_tumour,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,seborrhoeic_keratosis,acanthotic,NS	COSMIC	21	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,knee,NS,NS,Overgrowth_syndrome,Proteus_syndrome,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,in_situ_epithelial_neoplasm,actinic_keratosis,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,neck,NS,NS,carcinoma,squamous_cell_carcinoma_BRAF_inhibitor_related,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,epidermal_nevus,linear_verrucous,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_leg,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,chest,NS,NS,lentigo,NS,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,forearm,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,adnexal_tumour,malignant_adnexal_tumour,eccrine_adenocarcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,head_neck,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,adnexal_tumour,pilomatricoma,NS,NS	COSMIC	67	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,other,verrucal_keratosis_BRAF_inhibitor_related,NS,NS	COSMIC	8	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,adnexal_tumour,malignant_adnexal_tumour,hidradenocarcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,adnexal_tumour,malignant_adnexal_tumour,eccrine_adenocarcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,NS,NS,NS,other,nevus_marginatus,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,leg,NS,NS,other,keratosis,NS,NS	COSMIC	10	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	7	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,forearm,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,eye,NS,NS,carcinoma,squamous_cell_carcinoma_BRAF_inhibitor_related,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,shoulder,NS,NS,other,atypical_Spitzoid_tumour,NS,NS	COSMIC	3	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_leg,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,ear,NS,NS,other,nevus_sebaceous,NS,NS	COSMIC	6	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,ear,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,lower_back,NS,NS,carcinoma,basal_cell_carcinoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,arm,NS,NS,epidermal_nevus,NS,NS,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,trunk,NS,NS,other,seborrhoeic_keratosis,NS,NS	COSMIC	16	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,face,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	2	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,chest,NS,NS,other,keratoacanthoma,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,back,NS,NS,other,seborrhoeic_keratosis,hyperkeratotic,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	DOID:4159 / skin cancer	5	-	-	skin,eye,NS,NS,adnexal_tumour,malignant_adnexal_tumour,pilomatric_carcinoma,NS	COSMIC	1	V1	The same as V1
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,upper_arm,NS,NS,other,lichenoid_keratosis,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,ankle,NS,NS,malignant_melanoma,spitzoid,NS,NS	COSMIC	1	V2	New term
Mapped	DOID:4159 / skin cancer	Organ	DOID:4159 / skin cancer	15175470	-	-	-	-	-	-	skin,hand,NS,NS,Overgrowth_syndrome,Proteus_syndrome,epidermal_nevus,NS	COSMIC	3	V2	New term
